,respondent_id,h1n1_concern,h1n1_knowledge,behavioral_antiviral_meds,behavioral_avoidance,behavioral_face_mask,behavioral_wash_hands,behavioral_large_gatherings,behavioral_outside_home,behavioral_touch_face,doctor_recc_h1n1,doctor_recc_seasonal,chronic_med_condition,child_under_6_months,health_worker,opinion_h1n1_vacc_effective,opinion_h1n1_risk,opinion_h1n1_sick_from_vacc,opinion_seas_vacc_effective,opinion_seas_risk,opinion_seas_sick_from_vacc,age_group,education,race,sex,income_poverty,marital_status,rent_or_own,employment_status,hhs_geo_region,census_msa,household_adults,household_children,h1n1_vaccine,seasonal_vaccine
19575,19575,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,3,1,0,1,0,0,5,2,1.0,3.0,0,1
19576,19576,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,4.0,2.0,1,2,3,1,0,1,0,0,3,2,0.0,1.0,0,0
19577,19577,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,1.0,3.0,2.0,2.0,4,0,0,1,0,1,0,1,7,1,2.0,0.0,0,0
19578,19578,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,4.0,4.0,4.0,4.0,4,0,2,0,0,1,0,1,7,1,0.0,0.0,1,1
19579,19579,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,5.0,4.0,4.0,4.0,5.0,4,1,3,1,2,1,0,1,6,2,0.0,0.0,1,1
19580,19580,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,1.0,5.0,4.0,1.0,3,2,3,0,1,0,0,0,3,0,1.0,0.0,0,1
19581,19581,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,4.0,2.0,5.0,4,2,3,0,1,0,0,1,2,0,1.0,0.0,0,0
19582,19582,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,4.0,4.0,4.0,4.0,4,1,1,0,2,1,1,0,6,1,2.0,0.0,0,0
19583,19583,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,5.0,4.0,4.0,4,3,3,1,0,0,1,1,5,0,1.0,0.0,0,1
19584,19584,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0,3,3,3,0,0,1,0,1,8,2,0.0,0.0,0,0
19585,19585,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,4.0,4.0,4.0,3,3,3,1,0,0,0,1,5,1,2.0,0.0,0,0
19586,19586,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,5.0,4.0,1.0,2,2,3,1,0,0,1,0,3,0,1.0,1.0,1,1
19587,19587,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,2.0,4.0,0,0,2,0,0,0,0,1,4,2,1.0,3.0,0,0
19588,19588,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,4.0,1.0,2.0,0,0,1,1,0,0,0,1,4,0,1.0,3.0,0,0
19589,19589,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,5.0,5.0,1.0,2,2,3,1,0,0,0,0,1,0,2.0,1.0,0,1
19590,19590,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,5.0,2.0,2.0,1,3,3,0,1,0,0,0,3,0,1.0,2.0,1,1
19591,19591,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4,1,3,0,2,1,0,1,0,2,0.0,0.0,0,0
19592,19592,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,5.0,2.0,2.0,4,0,3,1,0,1,0,1,8,2,0.0,0.0,0,0
19593,19593,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,4.0,2.0,2.0,3,3,3,0,1,0,0,0,5,0,2.0,0.0,0,0
19594,19594,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,4.0,4.0,4.0,4,2,2,1,1,0,0,1,3,1,3.0,0.0,0,1
19595,19595,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,5.0,1.0,1.0,4,1,3,0,2,1,1,1,9,0,0.0,0.0,0,1
19596,19596,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,4.0,4.0,2.0,1.0,0,3,3,0,0,1,0,1,7,0,1.0,1.0,0,0
19597,19597,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,2.0,4.0,5.0,4.0,4.0,1,3,3,1,0,1,0,1,2,0,1.0,2.0,0,0
19598,19598,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,4.0,5.0,5.0,5.0,3,2,1,0,1,1,1,0,8,1,0.0,0.0,1,1
19599,19599,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2,0,0,0,0,0,1,1,9,1,1.0,3.0,0,1
19600,19600,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4,2,3,1,1,0,0,1,5,1,1.0,0.0,0,1
19601,19601,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,1.0,5.0,1.0,0,3,3,1,0,0,0,2,7,0,1.0,0.0,1,1
19602,19602,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,4.0,2.0,2.0,3,2,3,0,0,1,0,0,1,0,0.0,0.0,0,0
19603,19603,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,4.0,4.0,4.0,4.0,4,3,3,1,0,0,0,2,0,2,1.0,0.0,0,1
19604,19604,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,5.0,2.0,2.0,0,0,3,0,0,0,0,1,4,0,1.0,3.0,0,0
19605,19605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,1.0,1.0,4,0,3,1,0,1,1,0,3,1,0.0,0.0,0,0
19606,19606,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,4,2,3,0,0,0,0,0,1,1,1.0,0.0,0,0
19607,19607,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,5.0,4.0,1.0,4.0,2,3,0,0,2,1,0,2,6,1,2.0,1.0,0,0
19608,19608,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,4.0,4.0,2.0,1.0,3,0,0,1,0,1,1,1,3,0,0.0,0.0,0,1
19609,19609,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2,0,2,0,1,0,0,1,1,0,2.0,0.0,0,0
19610,19610,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,4.0,4.0,0,3,3,1,0,0,1,0,8,1,1.0,2.0,0,1
19611,19611,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,4.0,4.0,2.0,3,2,3,0,1,1,0,0,8,1,0.0,0.0,0,1
19612,19612,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,2.0,4.0,4.0,2.0,2,2,3,1,1,0,0,2,5,2,1.0,0.0,0,0
19613,19613,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,5.0,5.0,5.0,3,1,1,0,2,0,1,1,4,2,1.0,0.0,0,0
19614,19614,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,2,0,3,1,2,1,0,1,1,0,1.0,0.0,0,1
19615,19615,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,1.0,5.0,5.0,1.0,0,3,3,0,1,0,0,0,8,2,1.0,2.0,1,1
19616,19616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,2,3,1,1,1,0,0,4,2,0.0,0.0,0,0
19617,19617,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,2.0,5.0,4.0,1.0,2,3,3,0,2,1,0,1,1,2,1.0,0.0,0,1
19618,19618,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,5.0,5.0,3,2,3,0,2,0,0,2,0,1,1.0,0.0,0,1
19619,19619,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,4.0,0,0,3,1,2,1,0,1,3,1,3.0,0.0,0,0
19620,19620,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,4.0,4.0,4,2,3,0,2,0,0,1,3,0,1.0,0.0,0,1
19621,19621,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,4.0,4.0,2,2,3,0,2,0,0,1,3,0,2.0,1.0,0,0
19622,19622,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,4.0,5.0,4.0,1.0,1,2,3,0,2,0,0,1,2,0,3.0,1.0,0,1
19623,19623,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,4.0,2.0,1.0,3,2,3,1,2,0,0,1,2,0,3.0,1.0,0,0
19624,19624,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,2.0,2,0,3,1,0,0,0,0,1,0,1.0,2.0,0,0
19625,19625,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,4.0,4.0,2.0,3,0,3,1,0,0,0,1,4,2,0.0,0.0,0,0
19626,19626,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,4.0,2.0,5.0,1,2,0,0,0,0,0,0,3,2,1.0,1.0,0,0
19627,19627,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,3.0,2.0,1,1,3,0,2,1,1,2,7,1,0.0,0.0,0,0
19628,19628,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,4.0,4.0,1.0,3,0,3,0,0,0,0,1,9,0,2.0,0.0,0,1
19629,19629,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,4,0,3,0,0,1,0,2,1,2,0.0,0.0,0,0
19630,19630,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,1.0,1.0,2,3,3,1,0,0,0,0,5,0,3.0,0.0,0,0
19631,19631,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,4.0,5.0,4.0,4.0,2,0,3,0,0,0,1,1,4,0,2.0,0.0,0,1
19632,19632,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,5.0,4.0,4.0,2,0,3,0,0,0,0,0,1,0,1.0,0.0,0,1
19633,19633,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,4.0,5.0,5.0,4.0,2,0,3,0,0,0,0,1,6,2,1.0,0.0,0,1
19634,19634,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,4.0,5.0,5.0,4.0,3,0,3,0,0,0,0,1,9,1,3.0,1.0,0,1
19635,19635,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,5.0,5.0,2.0,0,3,3,0,0,0,0,1,5,2,1.0,2.0,0,0
19636,19636,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,4.0,1.0,2.0,0,2,3,1,1,0,0,0,0,0,1.0,1.0,0,1
19637,19637,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,5.0,2.0,1.0,3,0,3,1,1,0,0,0,0,2,1.0,0.0,1,0
19638,19638,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,4.0,1.0,2.0,3,0,3,0,0,0,0,0,3,0,1.0,0.0,0,0
19639,19639,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,5.0,2.0,4.0,0,0,1,1,0,1,1,0,5,1,3.0,0.0,0,0
19640,19640,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,4.0,5.0,4.0,1.0,4,0,3,0,0,0,1,1,9,2,1.0,0.0,0,1
19641,19641,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,4.0,5.0,4.0,1.0,4,2,3,1,1,0,0,0,4,1,1.0,0.0,1,1
19642,19642,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,2.0,2.0,5.0,3,2,3,1,0,1,0,1,2,0,1.0,0.0,0,0
19643,19643,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,4.0,2.0,4.0,3,2,3,1,0,1,1,0,3,1,0.0,0.0,0,0
19644,19644,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,2.0,4.0,4.0,2.0,1,2,3,0,1,0,0,1,8,1,1.0,2.0,0,0
19645,19645,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,5.0,1.0,2.0,4,2,3,0,0,1,0,1,5,1,0.0,0.0,1,1
19646,19646,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,2.0,2.0,4.0,2.0,2.0,3,2,3,0,1,0,0,0,4,0,1.0,0.0,0,0
19647,19647,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,2.0,2.0,4.0,2.0,2.0,2,2,3,0,1,0,0,0,5,2,1.0,0.0,0,0
19648,19648,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,2.0,5.0,4.0,2.0,4,3,3,0,0,1,0,1,9,2,1.0,0.0,0,1
19649,19649,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,5.0,4.0,1.0,3,2,3,0,0,0,0,1,1,0,1.0,0.0,1,1
19650,19650,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,2.0,1.0,5.0,2.0,2.0,4,2,3,0,0,0,0,1,1,0,1.0,0.0,1,1
19651,19651,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,5.0,1.0,2.0,0,0,3,0,2,1,1,0,3,1,1.0,3.0,0,0
19652,19652,3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,5.0,5.0,1.0,4,2,3,0,1,0,0,0,8,1,3.0,0.0,1,1
19653,19653,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,4.0,4.0,4.0,1,2,1,0,0,0,0,0,4,0,1.0,1.0,0,1
19654,19654,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0,5.0,2.0,1.0,4,2,3,0,1,1,1,1,1,1,0.0,0.0,1,1
19655,19655,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,5.0,5.0,4.0,4.0,5.0,0,0,0,0,2,1,1,1,6,2,0.0,3.0,1,0
19656,19656,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,2.0,1.0,4,1,3,0,0,0,0,1,0,2,1.0,0.0,0,1
19657,19657,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,4.0,2.0,1.0,2,3,3,1,0,0,1,0,5,0,1.0,0.0,0,0
19658,19658,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,2.0,5.0,1.0,1.0,4,1,3,0,2,1,1,1,4,1,0.0,0.0,0,0
19659,19659,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,5.0,1.0,1.0,4,2,3,0,0,1,0,1,1,0,0.0,0.0,0,1
19660,19660,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1,2,3,1,0,0,0,0,9,0,1.0,3.0,0,0
19661,19661,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,0,3,3,0,0,0,0,0,9,1,1.0,1.0,0,0
19662,19662,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,5.0,4.0,2.0,0,0,0,0,2,1,1,2,4,1,1.0,2.0,0,1
19663,19663,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,1.0,4.0,4.0,1.0,2,0,3,1,0,1,0,0,8,2,1.0,0.0,0,0
19664,19664,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,5.0,5.0,1.0,4,3,3,1,0,0,0,0,7,1,2.0,0.0,0,1
19665,19665,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,4,2,3,0,1,1,0,0,6,0,0.0,0.0,0,0
19666,19666,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,4.0,4.0,1.0,4.0,0,2,3,1,1,1,0,0,3,0,2.0,2.0,0,0
19667,19667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,5.0,2.0,1.0,1,2,3,1,1,0,0,0,9,1,1.0,1.0,0,0
19668,19668,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,5.0,5.0,4.0,4,0,3,0,0,1,1,1,4,2,0.0,0.0,0,1
19669,19669,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,4.0,5.0,2.0,2,3,3,0,2,0,0,0,9,2,2.0,1.0,1,1
19670,19670,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,2.0,5.0,5.0,1.0,4,3,3,1,0,0,0,1,8,0,1.0,0.0,1,1
19671,19671,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,5.0,2.0,1.0,0,3,2,1,0,0,0,1,0,2,1.0,0.0,0,0
19672,19672,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,5.0,4.0,1.0,3,2,0,0,1,1,0,0,1,1,0.0,0.0,0,0
19673,19673,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,4.0,5.0,5.0,1,0,3,0,2,1,0,0,8,2,0.0,3.0,0,0
19674,19674,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,1,2,3,1,1,0,0,0,4,1,1.0,2.0,0,0
19675,19675,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,3,2,3,0,1,0,0,0,1,0,1.0,0.0,0,0
19676,19676,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,5.0,2.0,1.0,1,2,3,0,0,0,0,0,3,1,1.0,0.0,1,0
19677,19677,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,5.0,1.0,1.0,0,0,1,1,0,1,0,0,9,0,2.0,0.0,1,0
19678,19678,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,2.0,5.0,4.0,2.0,2,0,3,0,0,0,0,0,4,0,1.0,0.0,0,1
19679,19679,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,4.0,1.0,1.0,2,0,2,0,0,1,1,2,3,1,1.0,0.0,0,0
19680,19680,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,2.0,5.0,4.0,4.0,4,2,3,0,1,0,0,1,1,2,1.0,0.0,1,1
19681,19681,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0,3,1,0,0,1,0,1,4,0,2.0,0.0,0,0
19682,19682,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,1.0,1.0,1,2,3,1,1,0,0,0,1,0,1.0,2.0,0,0
19683,19683,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,2.0,5.0,2.0,2.0,1,2,3,1,1,0,0,0,8,0,3.0,0.0,0,0
19684,19684,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,1.0,0,0,3,1,1,0,0,0,0,0,1.0,3.0,0,0
19685,19685,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,4.0,1,2,3,0,0,0,0,1,1,2,1.0,3.0,0,0
19686,19686,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,4.0,5.0,5.0,4.0,2,3,3,0,2,0,1,0,0,1,3.0,0.0,1,1
19687,19687,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,3.0,4.0,3.0,4,0,3,0,0,0,0,1,3,0,1.0,0.0,0,1
19688,19688,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,5.0,1.0,1.0,1,2,3,1,2,0,0,0,5,1,3.0,3.0,0,0
19689,19689,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,4.0,1.0,4,0,3,1,2,0,0,2,5,2,1.0,0.0,0,1
19690,19690,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,2.0,4.0,3.0,2.0,0,2,3,0,1,0,0,0,6,1,1.0,2.0,0,0
